date,drug_code,sales_qty,drug_name,tenant_id
2014-06-14,R06,2.4,Antihistamine,T004
2014-06-15,R06,2.3,Antihistamine,T004
2014-06-16,R06,3.51,Antihistamine,T004
2014-06-17,R06,2.17,Antihistamine,T004
2014-06-18,R06,2.46,Antihistamine,T004
2014-06-19,R06,0.79,Antihistamine,T004
2014-06-20,R06,4.05,Antihistamine,T004
2014-06-21,R06,2.12,Antihistamine,T004
2014-06-22,R06,2.23,Antihistamine,T004
2014-06-23,R06,2.13,Antihistamine,T004
2014-06-24,R06,3.19,Antihistamine,T004
2014-06-25,R06,0.76,Antihistamine,T004
2014-06-26,R06,0.79,Antihistamine,T004
2014-06-27,R06,2.28,Antihistamine,T004
2014-06-28,R06,3.62,Antihistamine,T004
2014-06-29,R06,0.74,Antihistamine,T004
2014-06-30,R06,0.0,Antihistamine,T004
2014-07-01,R06,1.48,Antihistamine,T004
2014-07-02,R06,2.06,Antihistamine,T004
2014-07-03,R06,1.39,Antihistamine,T004
2014-07-04,R06,2.41,Antihistamine,T004
2014-07-05,R06,0.0,Antihistamine,T004
2014-07-06,R06,0.0,Antihistamine,T004
2014-07-07,R06,2.86,Antihistamine,T004
2014-07-08,R06,0.76,Antihistamine,T004
2014-07-09,R06,1.6,Antihistamine,T004
2014-07-10,R06,3.25,Antihistamine,T004
2014-07-11,R06,0.74,Antihistamine,T004
2014-07-12,R06,2.96,Antihistamine,T004
2014-07-13,R06,0.0,Antihistamine,T004
2014-07-14,R06,1.4,Antihistamine,T004
2014-07-15,R06,1.02,Antihistamine,T004
2014-07-16,R06,0.0,Antihistamine,T004
2014-07-17,R06,0.7,Antihistamine,T004
2014-07-18,R06,2.98,Antihistamine,T004
2014-07-19,R06,4.15,Antihistamine,T004
2014-07-20,R06,0.07,Antihistamine,T004
2014-07-21,R06,1.62,Antihistamine,T004
2014-07-22,R06,1.65,Antihistamine,T004
2014-07-23,R06,2.22,Antihistamine,T004
2014-07-24,R06,1.45,Antihistamine,T004
2014-07-25,R06,1.53,Antihistamine,T004
2014-07-26,R06,2.98,Antihistamine,T004
2014-07-27,R06,0.69,Antihistamine,T004
2014-07-28,R06,1.48,Antihistamine,T004
2014-07-29,R06,4.09,Antihistamine,T004
2014-07-30,R06,3.09,Antihistamine,T004
2014-07-31,R06,0.72,Antihistamine,T004
2014-08-01,R06,0.71,Antihistamine,T004
2014-08-02,R06,2.46,Antihistamine,T004
2014-08-03,R06,0.0,Antihistamine,T004
2014-08-04,R06,2.95,Antihistamine,T004
2014-08-05,R06,0.0,Antihistamine,T004
2014-08-06,R06,0.75,Antihistamine,T004
2014-08-07,R06,1.64,Antihistamine,T004
2014-08-08,R06,1.48,Antihistamine,T004
2014-08-09,R06,4.64,Antihistamine,T004
2014-08-10,R06,1.58,Antihistamine,T004
2014-08-11,R06,1.56,Antihistamine,T004
2014-08-12,R06,3.35,Antihistamine,T004
2014-08-13,R06,5.58,Antihistamine,T004
2014-08-14,R06,4.64,Antihistamine,T004
2014-08-15,R06,1.6,Antihistamine,T004
2014-08-16,R06,0.76,Antihistamine,T004
2014-08-17,R06,0.78,Antihistamine,T004
2014-08-18,R06,1.58,Antihistamine,T004
2014-08-19,R06,0.84,Antihistamine,T004
2014-08-20,R06,0.74,Antihistamine,T004
2014-08-21,R06,1.79,Antihistamine,T004
2014-08-22,R06,0.79,Antihistamine,T004
2014-08-23,R06,2.78,Antihistamine,T004
2014-08-24,R06,0.0,Antihistamine,T004
2014-08-25,R06,0.0,Antihistamine,T004
2014-08-26,R06,2.41,Antihistamine,T004
2014-08-27,R06,2.04,Antihistamine,T004
2014-08-28,R06,0.0,Antihistamine,T004
2014-08-29,R06,2.1,Antihistamine,T004
2014-08-30,R06,2.76,Antihistamine,T004
2014-08-31,R06,1.64,Antihistamine,T004
2014-09-01,R06,4.12,Antihistamine,T004
2014-09-02,R06,2.13,Antihistamine,T004
2014-09-03,R06,2.06,Antihistamine,T004
2014-09-04,R06,0.76,Antihistamine,T004
2014-09-05,R06,1.46,Antihistamine,T004
2014-09-06,R06,2.35,Antihistamine,T004
2014-09-07,R06,0.71,Antihistamine,T004
2014-09-08,R06,2.89,Antihistamine,T004
2014-09-09,R06,0.98,Antihistamine,T004
2014-09-10,R06,0.81,Antihistamine,T004
2014-09-11,R06,0.0,Antihistamine,T004
2014-09-12,R06,0.81,Antihistamine,T004
2014-09-13,R06,2.18,Antihistamine,T004
2014-09-14,R06,0.0,Antihistamine,T004
2014-09-15,R06,0.0,Antihistamine,T004
2014-09-16,R06,0.0,Antihistamine,T004
2014-09-17,R06,3.1,Antihistamine,T004
2014-09-18,R06,0.7,Antihistamine,T004
2014-09-19,R06,0.0,Antihistamine,T004
2014-09-20,R06,0.0,Antihistamine,T004
2014-09-21,R06,2.19,Antihistamine,T004
2014-09-22,R06,1.38,Antihistamine,T004
2014-09-23,R06,1.62,Antihistamine,T004
2014-09-24,R06,0.0,Antihistamine,T004
2014-09-25,R06,3.73,Antihistamine,T004
2014-09-26,R06,0.81,Antihistamine,T004
2014-09-27,R06,2.84,Antihistamine,T004
2014-09-28,R06,1.46,Antihistamine,T004
2014-09-29,R06,3.07,Antihistamine,T004
2014-09-30,R06,1.59,Antihistamine,T004
2014-10-01,R06,1.55,Antihistamine,T004
2014-10-02,R06,0.72,Antihistamine,T004
2014-10-03,R06,1.44,Antihistamine,T004
2014-10-04,R06,0.0,Antihistamine,T004
2014-10-05,R06,2.38,Antihistamine,T004
2014-10-06,R06,0.72,Antihistamine,T004
2014-10-07,R06,0.0,Antihistamine,T004
2014-10-08,R06,1.48,Antihistamine,T004
2014-10-09,R06,0.0,Antihistamine,T004
2014-10-10,R06,0.34,Antihistamine,T004
2014-10-11,R06,3.39,Antihistamine,T004
2014-10-12,R06,1.64,Antihistamine,T004
2014-10-13,R06,1.48,Antihistamine,T004
2014-10-14,R06,0.0,Antihistamine,T004
2014-10-15,R06,2.98,Antihistamine,T004
2014-10-16,R06,1.6,Antihistamine,T004
2014-10-17,R06,1.61,Antihistamine,T004
2014-10-18,R06,1.51,Antihistamine,T004
2014-10-19,R06,0.69,Antihistamine,T004
2014-10-20,R06,0.72,Antihistamine,T004
2014-10-21,R06,0.74,Antihistamine,T004
2014-10-22,R06,0.79,Antihistamine,T004
2014-10-23,R06,0.0,Antihistamine,T004
2014-10-24,R06,0.69,Antihistamine,T004
2014-10-25,R06,3.95,Antihistamine,T004
2014-10-26,R06,0.82,Antihistamine,T004
2014-10-27,R06,0.0,Antihistamine,T004
2014-10-28,R06,1.64,Antihistamine,T004
2014-10-29,R06,0.73,Antihistamine,T004
2014-10-30,R06,0.0,Antihistamine,T004
2014-10-31,R06,1.39,Antihistamine,T004
2014-11-01,R06,0.69,Antihistamine,T004
2014-11-02,R06,0.82,Antihistamine,T004
2014-11-03,R06,0.82,Antihistamine,T004
2014-11-04,R06,0.79,Antihistamine,T004
2014-11-05,R06,0.0,Antihistamine,T004
2014-11-06,R06,0.0,Antihistamine,T004
2014-11-07,R06,0.81,Antihistamine,T004
2014-11-08,R06,1.58,Antihistamine,T004
2014-11-09,R06,0.74,Antihistamine,T004
2014-11-10,R06,0.8,Antihistamine,T004
2014-11-11,R06,1.35,Antihistamine,T004
2014-11-12,R06,0.0,Antihistamine,T004
2014-11-13,R06,1.62,Antihistamine,T004
2014-11-14,R06,2.3,Antihistamine,T004
2014-11-15,R06,1.59,Antihistamine,T004
2014-11-16,R06,0.0,Antihistamine,T004
2014-11-17,R06,0.14,Antihistamine,T004
2014-11-18,R06,0.76,Antihistamine,T004
2014-11-19,R06,2.93,Antihistamine,T004
2014-11-20,R06,0.0,Antihistamine,T004
2014-11-21,R06,0.77,Antihistamine,T004
2014-11-22,R06,1.08,Antihistamine,T004
2014-11-23,R06,0.82,Antihistamine,T004
2014-11-24,R06,1.67,Antihistamine,T004
2014-11-25,R06,2.3,Antihistamine,T004
2014-11-26,R06,1.48,Antihistamine,T004
2014-11-27,R06,2.06,Antihistamine,T004
2014-11-28,R06,0.69,Antihistamine,T004
2014-11-29,R06,4.0,Antihistamine,T004
2014-11-30,R06,1.38,Antihistamine,T004
2014-12-01,R06,1.43,Antihistamine,T004
2014-12-02,R06,0.69,Antihistamine,T004
2014-12-03,R06,2.59,Antihistamine,T004
2014-12-04,R06,0.0,Antihistamine,T004
2014-12-05,R06,1.62,Antihistamine,T004
2014-12-06,R06,0.81,Antihistamine,T004
2014-12-07,R06,0.0,Antihistamine,T004
2014-12-08,R06,0.0,Antihistamine,T004
2014-12-09,R06,1.44,Antihistamine,T004
2014-12-10,R06,0.0,Antihistamine,T004
2014-12-11,R06,0.0,Antihistamine,T004
2014-12-12,R06,0.0,Antihistamine,T004
2014-12-13,R06,0.0,Antihistamine,T004
2014-12-14,R06,0.73,Antihistamine,T004
2014-12-15,R06,0.75,Antihistamine,T004
2014-12-16,R06,0.7,Antihistamine,T004
2014-12-17,R06,0.0,Antihistamine,T004
2014-12-18,R06,0.0,Antihistamine,T004
2014-12-19,R06,0.0,Antihistamine,T004
2014-12-20,R06,2.09,Antihistamine,T004
2014-12-21,R06,0.72,Antihistamine,T004
2014-12-22,R06,2.83,Antihistamine,T004
2014-12-23,R06,0.0,Antihistamine,T004
2014-12-24,R06,1.41,Antihistamine,T004
2014-12-25,R06,1.59,Antihistamine,T004
2014-12-26,R06,0.0,Antihistamine,T004
2014-12-27,R06,2.44,Antihistamine,T004
2014-12-28,R06,0.74,Antihistamine,T004
2014-12-29,R06,0.0,Antihistamine,T004
2014-12-30,R06,1.49,Antihistamine,T004
2014-12-31,R06,0.72,Antihistamine,T004
2015-01-01,R06,0.0,Antihistamine,T004
2015-01-02,R06,1.54,Antihistamine,T004
2015-01-03,R06,3.01,Antihistamine,T004
2015-01-04,R06,0.77,Antihistamine,T004
2015-01-05,R06,2.12,Antihistamine,T004
2015-01-06,R06,0.0,Antihistamine,T004
2015-01-07,R06,0.0,Antihistamine,T004
2015-01-08,R06,1.52,Antihistamine,T004
2015-01-09,R06,1.46,Antihistamine,T004
2015-01-10,R06,0.77,Antihistamine,T004
2015-01-11,R06,1.6,Antihistamine,T004
2015-01-12,R06,0.77,Antihistamine,T004
2015-01-13,R06,1.64,Antihistamine,T004
2015-01-14,R06,0.0,Antihistamine,T004
2015-01-15,R06,1.43,Antihistamine,T004
2015-01-16,R06,1.44,Antihistamine,T004
2015-01-17,R06,0.0,Antihistamine,T004
2015-01-18,R06,1.37,Antihistamine,T004
2015-01-19,R06,1.54,Antihistamine,T004
2015-01-20,R06,0.81,Antihistamine,T004
2015-01-21,R06,0.8,Antihistamine,T004
2015-01-22,R06,0.81,Antihistamine,T004
2015-01-23,R06,1.59,Antihistamine,T004
2015-01-24,R06,0.74,Antihistamine,T004
2015-01-25,R06,0.0,Antihistamine,T004
2015-01-26,R06,0.0,Antihistamine,T004
2015-01-27,R06,0.0,Antihistamine,T004
2015-01-28,R06,2.05,Antihistamine,T004
2015-01-29,R06,2.08,Antihistamine,T004
2015-01-30,R06,0.0,Antihistamine,T004
2015-01-31,R06,1.56,Antihistamine,T004
2015-02-01,R06,0.74,Antihistamine,T004
2015-02-02,R06,1.56,Antihistamine,T004
2015-02-03,R06,3.43,Antihistamine,T004
2015-02-04,R06,0.0,Antihistamine,T004
2015-02-05,R06,0.8,Antihistamine,T004
2015-02-06,R06,0.71,Antihistamine,T004
2015-02-07,R06,1.49,Antihistamine,T004
2015-02-08,R06,0.0,Antihistamine,T004
2015-02-09,R06,0.78,Antihistamine,T004
2015-02-10,R06,2.42,Antihistamine,T004
2015-02-11,R06,1.48,Antihistamine,T004
2015-02-12,R06,0.0,Antihistamine,T004
2015-02-13,R06,0.7,Antihistamine,T004
2015-02-14,R06,2.72,Antihistamine,T004
2015-02-15,R06,1.49,Antihistamine,T004
2015-02-16,R06,0.0,Antihistamine,T004
2015-02-17,R06,0.8,Antihistamine,T004
2015-02-18,R06,0.0,Antihistamine,T004
2015-02-19,R06,2.44,Antihistamine,T004
2015-02-20,R06,4.25,Antihistamine,T004
2015-02-21,R06,2.3,Antihistamine,T004
2015-02-22,R06,0.71,Antihistamine,T004
2015-02-23,R06,0.0,Antihistamine,T004
2015-02-24,R06,1.41,Antihistamine,T004
2015-02-25,R06,1.53,Antihistamine,T004
2015-02-26,R06,0.7,Antihistamine,T004
2015-02-27,R06,0.0,Antihistamine,T004
2015-02-28,R06,2.39,Antihistamine,T004
2015-03-01,R06,2.72,Antihistamine,T004
2015-03-02,R06,2.06,Antihistamine,T004
2015-03-03,R06,3.24,Antihistamine,T004
2015-03-04,R06,0.71,Antihistamine,T004
2015-03-05,R06,0.0,Antihistamine,T004
2015-03-06,R06,0.74,Antihistamine,T004
2015-03-07,R06,0.0,Antihistamine,T004
2015-03-08,R06,0.82,Antihistamine,T004
2015-03-09,R06,0.76,Antihistamine,T004
2015-03-10,R06,2.36,Antihistamine,T004
2015-03-11,R06,0.0,Antihistamine,T004
2015-03-12,R06,2.42,Antihistamine,T004
2015-03-13,R06,0.0,Antihistamine,T004
2015-03-14,R06,2.25,Antihistamine,T004
2015-03-15,R06,2.45,Antihistamine,T004
2015-03-16,R06,0.74,Antihistamine,T004
2015-03-17,R06,0.0,Antihistamine,T004
2015-03-18,R06,1.5,Antihistamine,T004
2015-03-19,R06,0.0,Antihistamine,T004
2015-03-20,R06,0.8,Antihistamine,T004
2015-03-21,R06,1.57,Antihistamine,T004
2015-03-22,R06,0.0,Antihistamine,T004
2015-03-23,R06,1.56,Antihistamine,T004
2015-03-24,R06,2.82,Antihistamine,T004
2015-03-25,R06,0.71,Antihistamine,T004
2015-03-26,R06,3.44,Antihistamine,T004
2015-03-27,R06,0.81,Antihistamine,T004
2015-03-28,R06,1.37,Antihistamine,T004
2015-03-29,R06,1.55,Antihistamine,T004
2015-03-30,R06,0.0,Antihistamine,T004
2015-03-31,R06,2.82,Antihistamine,T004
2015-04-01,R06,0.76,Antihistamine,T004
2015-04-02,R06,3.83,Antihistamine,T004
2015-04-03,R06,3.13,Antihistamine,T004
2015-04-04,R06,4.81,Antihistamine,T004
2015-04-05,R06,0.77,Antihistamine,T004
2015-04-06,R06,1.46,Antihistamine,T004
2015-04-07,R06,0.78,Antihistamine,T004
2015-04-08,R06,2.84,Antihistamine,T004
2015-04-09,R06,0.71,Antihistamine,T004
2015-04-10,R06,3.6,Antihistamine,T004
2015-04-11,R06,4.77,Antihistamine,T004
2015-04-12,R06,0.0,Antihistamine,T004
2015-04-13,R06,4.85,Antihistamine,T004
2015-04-14,R06,1.42,Antihistamine,T004
2015-04-15,R06,1.49,Antihistamine,T004
2015-04-16,R06,2.9,Antihistamine,T004
2015-04-17,R06,3.98,Antihistamine,T004
2015-04-18,R06,2.85,Antihistamine,T004
2015-04-19,R06,1.4,Antihistamine,T004
2015-04-20,R06,2.29,Antihistamine,T004
2015-04-21,R06,4.57,Antihistamine,T004
2015-04-22,R06,1.56,Antihistamine,T004
2015-04-23,R06,3.26,Antihistamine,T004
2015-04-24,R06,4.12,Antihistamine,T004
2015-04-25,R06,2.36,Antihistamine,T004
2015-04-26,R06,0.82,Antihistamine,T004
2015-04-27,R06,7.93,Antihistamine,T004
2015-04-28,R06,4.23,Antihistamine,T004
2015-04-29,R06,2.14,Antihistamine,T004
2015-04-30,R06,5.07,Antihistamine,T004
2015-05-01,R06,3.2,Antihistamine,T004
2015-05-02,R06,3.72,Antihistamine,T004
2015-05-03,R06,4.56,Antihistamine,T004
2015-05-04,R06,2.56,Antihistamine,T004
2015-05-05,R06,1.92,Antihistamine,T004
2015-05-06,R06,4.2,Antihistamine,T004
2015-05-07,R06,7.62,Antihistamine,T004
2015-05-08,R06,0.74,Antihistamine,T004
2015-05-09,R06,4.26,Antihistamine,T004
2015-05-10,R06,7.55,Antihistamine,T004
2015-05-11,R06,2.97,Antihistamine,T004
2015-05-12,R06,6.39,Antihistamine,T004
2015-05-13,R06,3.5,Antihistamine,T004
2015-05-14,R06,3.71,Antihistamine,T004
2015-05-15,R06,2.57,Antihistamine,T004
2015-05-16,R06,2.84,Antihistamine,T004
2015-05-17,R06,6.15,Antihistamine,T004
2015-05-18,R06,1.8,Antihistamine,T004
2015-05-19,R06,2.38,Antihistamine,T004
2015-05-20,R06,4.17,Antihistamine,T004
2015-05-21,R06,2.72,Antihistamine,T004
2015-05-22,R06,4.86,Antihistamine,T004
2015-05-23,R06,5.14,Antihistamine,T004
2015-05-24,R06,0.98,Antihistamine,T004
2015-05-25,R06,2.11,Antihistamine,T004
2015-05-26,R06,6.85,Antihistamine,T004
2015-05-27,R06,0.8,Antihistamine,T004
2015-05-28,R06,2.29,Antihistamine,T004
2015-05-29,R06,2.15,Antihistamine,T004
2015-05-30,R06,6.32,Antihistamine,T004
2015-05-31,R06,7.99,Antihistamine,T004
2015-06-01,R06,2.13,Antihistamine,T004
2015-06-02,R06,4.6,Antihistamine,T004
2015-06-03,R06,1.63,Antihistamine,T004
2015-06-04,R06,1.36,Antihistamine,T004
2015-06-05,R06,4.88,Antihistamine,T004
2015-06-06,R06,1.51,Antihistamine,T004
2015-06-07,R06,4.19,Antihistamine,T004
2015-06-08,R06,5.53,Antihistamine,T004
2015-06-09,R06,3.57,Antihistamine,T004
2015-06-10,R06,1.36,Antihistamine,T004
2015-06-11,R06,2.31,Antihistamine,T004
2015-06-12,R06,3.55,Antihistamine,T004
2015-06-13,R06,3.2,Antihistamine,T004
2015-06-14,R06,1.48,Antihistamine,T004
2015-06-15,R06,6.31,Antihistamine,T004
2015-06-16,R06,4.01,Antihistamine,T004
2015-06-17,R06,1.53,Antihistamine,T004
2015-06-18,R06,2.68,Antihistamine,T004
2015-06-19,R06,4.38,Antihistamine,T004
2015-06-20,R06,4.8,Antihistamine,T004
2015-06-21,R06,1.45,Antihistamine,T004
2015-06-22,R06,3.89,Antihistamine,T004
2015-06-23,R06,3.47,Antihistamine,T004
2015-06-24,R06,2.23,Antihistamine,T004
2015-06-25,R06,2.46,Antihistamine,T004
2015-06-26,R06,3.27,Antihistamine,T004
2015-06-27,R06,1.57,Antihistamine,T004
2015-06-28,R06,4.85,Antihistamine,T004
2015-06-29,R06,2.37,Antihistamine,T004
2015-06-30,R06,3.34,Antihistamine,T004
2015-07-01,R06,8.1,Antihistamine,T004
2015-07-02,R06,1.46,Antihistamine,T004
2015-07-03,R06,2.77,Antihistamine,T004
2015-07-04,R06,2.41,Antihistamine,T004
2015-07-05,R06,3.25,Antihistamine,T004
2015-07-06,R06,2.12,Antihistamine,T004
2015-07-07,R06,5.5,Antihistamine,T004
2015-07-08,R06,2.37,Antihistamine,T004
2015-07-09,R06,4.03,Antihistamine,T004
2015-07-10,R06,4.36,Antihistamine,T004
2015-07-11,R06,7.38,Antihistamine,T004
2015-07-12,R06,4.69,Antihistamine,T004
2015-07-13,R06,2.09,Antihistamine,T004
2015-07-14,R06,1.46,Antihistamine,T004
2015-07-15,R06,6.18,Antihistamine,T004
2015-07-16,R06,3.19,Antihistamine,T004
2015-07-17,R06,1.86,Antihistamine,T004
2015-07-18,R06,2.07,Antihistamine,T004
2015-07-19,R06,2.21,Antihistamine,T004
2015-07-20,R06,1.64,Antihistamine,T004
2015-07-21,R06,2.81,Antihistamine,T004
2015-07-22,R06,2.07,Antihistamine,T004
2015-07-23,R06,1.63,Antihistamine,T004
2015-07-24,R06,7.15,Antihistamine,T004
2015-07-25,R06,3.14,Antihistamine,T004
2015-07-26,R06,0.0,Antihistamine,T004
2015-07-27,R06,1.17,Antihistamine,T004
2015-07-28,R06,2.26,Antihistamine,T004
2015-07-29,R06,0.78,Antihistamine,T004
2015-07-30,R06,3.18,Antihistamine,T004
2015-07-31,R06,4.33,Antihistamine,T004
2015-08-01,R06,1.42,Antihistamine,T004
2015-08-02,R06,1.38,Antihistamine,T004
2015-08-03,R06,0.76,Antihistamine,T004
2015-08-04,R06,3.15,Antihistamine,T004
2015-08-05,R06,0.79,Antihistamine,T004
2015-08-06,R06,1.6,Antihistamine,T004
2015-08-07,R06,4.68,Antihistamine,T004
2015-08-08,R06,0.5,Antihistamine,T004
2015-08-09,R06,2.26,Antihistamine,T004
2015-08-10,R06,3.75,Antihistamine,T004
2015-08-11,R06,2.89,Antihistamine,T004
2015-08-12,R06,0.79,Antihistamine,T004
2015-08-13,R06,2.12,Antihistamine,T004
2015-08-14,R06,3.08,Antihistamine,T004
2015-08-15,R06,0.77,Antihistamine,T004
2015-08-16,R06,1.61,Antihistamine,T004
2015-08-17,R06,1.55,Antihistamine,T004
2015-08-18,R06,0.78,Antihistamine,T004
2015-08-19,R06,2.1,Antihistamine,T004
2015-08-20,R06,0.0,Antihistamine,T004
2015-08-21,R06,2.93,Antihistamine,T004
2015-08-22,R06,4.41,Antihistamine,T004
2015-08-23,R06,1.36,Antihistamine,T004
2015-08-24,R06,0.73,Antihistamine,T004
2015-08-25,R06,2.18,Antihistamine,T004
2015-08-26,R06,4.66,Antihistamine,T004
2015-08-27,R06,2.14,Antihistamine,T004
2015-08-28,R06,2.13,Antihistamine,T004
2015-08-29,R06,1.51,Antihistamine,T004
2015-08-30,R06,2.9,Antihistamine,T004
2015-08-31,R06,1.58,Antihistamine,T004
2015-09-01,R06,2.44,Antihistamine,T004
2015-09-02,R06,3.51,Antihistamine,T004
2015-09-03,R06,1.58,Antihistamine,T004
2015-09-04,R06,1.6,Antihistamine,T004
2015-09-05,R06,2.79,Antihistamine,T004
2015-09-06,R06,2.45,Antihistamine,T004
2015-09-07,R06,1.44,Antihistamine,T004
2015-09-08,R06,3.13,Antihistamine,T004
2015-09-09,R06,1.47,Antihistamine,T004
2015-09-10,R06,1.42,Antihistamine,T004
2015-09-11,R06,1.39,Antihistamine,T004
2015-09-12,R06,1.62,Antihistamine,T004
2015-09-13,R06,2.17,Antihistamine,T004
2015-09-14,R06,0.0,Antihistamine,T004
2015-09-15,R06,3.96,Antihistamine,T004
2015-09-16,R06,0.73,Antihistamine,T004
2015-09-17,R06,1.56,Antihistamine,T004
2015-09-18,R06,2.16,Antihistamine,T004
2015-09-19,R06,3.98,Antihistamine,T004
2015-09-20,R06,1.57,Antihistamine,T004
2015-09-21,R06,1.35,Antihistamine,T004
2015-09-22,R06,4.12,Antihistamine,T004
2015-09-23,R06,0.82,Antihistamine,T004
2015-09-24,R06,0.0,Antihistamine,T004
2015-09-25,R06,2.06,Antihistamine,T004
2015-09-26,R06,1.41,Antihistamine,T004
2015-09-27,R06,0.8,Antihistamine,T004
2015-09-28,R06,1.37,Antihistamine,T004
2015-09-29,R06,0.0,Antihistamine,T004
2015-09-30,R06,0.7,Antihistamine,T004
2015-10-01,R06,1.4,Antihistamine,T004
2015-10-02,R06,0.74,Antihistamine,T004
2015-10-03,R06,1.36,Antihistamine,T004
2015-10-04,R06,1.5,Antihistamine,T004
2015-10-05,R06,3.7,Antihistamine,T004
2015-10-06,R06,2.85,Antihistamine,T004
2015-10-07,R06,1.6,Antihistamine,T004
2015-10-08,R06,0.0,Antihistamine,T004
2015-10-09,R06,1.63,Antihistamine,T004
2015-10-10,R06,0.0,Antihistamine,T004
2015-10-11,R06,4.05,Antihistamine,T004
2015-10-12,R06,2.23,Antihistamine,T004
2015-10-13,R06,0.77,Antihistamine,T004
2015-10-14,R06,0.71,Antihistamine,T004
2015-10-15,R06,0.75,Antihistamine,T004
2015-10-16,R06,0.71,Antihistamine,T004
2015-10-17,R06,0.7,Antihistamine,T004
2015-10-18,R06,5.88,Antihistamine,T004
2015-10-19,R06,0.0,Antihistamine,T004
2015-10-20,R06,3.88,Antihistamine,T004
2015-10-21,R06,2.96,Antihistamine,T004
2015-10-22,R06,1.5,Antihistamine,T004
2015-10-23,R06,1.62,Antihistamine,T004
2015-10-24,R06,1.36,Antihistamine,T004
2015-10-25,R06,3.12,Antihistamine,T004
2015-10-26,R06,1.62,Antihistamine,T004
2015-10-27,R06,2.05,Antihistamine,T004
2015-10-28,R06,1.64,Antihistamine,T004
2015-10-29,R06,0.7,Antihistamine,T004
2015-10-30,R06,2.04,Antihistamine,T004
2015-10-31,R06,0.71,Antihistamine,T004
2015-11-01,R06,0.0,Antihistamine,T004
2015-11-02,R06,1.38,Antihistamine,T004
2015-11-03,R06,0.0,Antihistamine,T004
2015-11-04,R06,2.95,Antihistamine,T004
2015-11-05,R06,1.52,Antihistamine,T004
2015-11-06,R06,0.0,Antihistamine,T004
2015-11-07,R06,0.76,Antihistamine,T004
2015-11-08,R06,0.75,Antihistamine,T004
2015-11-09,R06,0.77,Antihistamine,T004
2015-11-10,R06,1.45,Antihistamine,T004
2015-11-11,R06,2.03,Antihistamine,T004
2015-11-12,R06,0.0,Antihistamine,T004
2015-11-13,R06,0.0,Antihistamine,T004
2015-11-14,R06,0.74,Antihistamine,T004
2015-11-15,R06,0.0,Antihistamine,T004
2015-11-16,R06,1.54,Antihistamine,T004
2015-11-17,R06,1.54,Antihistamine,T004
2015-11-18,R06,1.57,Antihistamine,T004
2015-11-19,R06,0.0,Antihistamine,T004
2015-11-20,R06,2.23,Antihistamine,T004
2015-11-21,R06,2.4,Antihistamine,T004
2015-11-22,R06,0.77,Antihistamine,T004
2015-11-23,R06,1.62,Antihistamine,T004
2015-11-24,R06,3.91,Antihistamine,T004
2015-11-25,R06,2.07,Antihistamine,T004
2015-11-26,R06,0.0,Antihistamine,T004
2015-11-27,R06,0.0,Antihistamine,T004
2015-11-28,R06,0.78,Antihistamine,T004
2015-11-29,R06,0.0,Antihistamine,T004
2015-11-30,R06,2.05,Antihistamine,T004
2015-12-01,R06,0.76,Antihistamine,T004
2015-12-02,R06,0.0,Antihistamine,T004
2015-12-03,R06,0.75,Antihistamine,T004
2015-12-04,R06,0.69,Antihistamine,T004
2015-12-05,R06,1.88,Antihistamine,T004
2015-12-06,R06,0.68,Antihistamine,T004
2015-12-07,R06,4.36,Antihistamine,T004
2015-12-08,R06,0.0,Antihistamine,T004
2015-12-09,R06,0.77,Antihistamine,T004
2015-12-10,R06,1.49,Antihistamine,T004
2015-12-11,R06,0.7,Antihistamine,T004
2015-12-12,R06,0.7,Antihistamine,T004
2015-12-13,R06,0.0,Antihistamine,T004
2015-12-14,R06,0.76,Antihistamine,T004
2015-12-15,R06,0.75,Antihistamine,T004
2015-12-16,R06,0.0,Antihistamine,T004
2015-12-17,R06,1.38,Antihistamine,T004
2015-12-18,R06,0.72,Antihistamine,T004
2015-12-19,R06,0.0,Antihistamine,T004
2015-12-20,R06,0.76,Antihistamine,T004
2015-12-21,R06,0.31,Antihistamine,T004
2015-12-22,R06,0.77,Antihistamine,T004
2015-12-23,R06,0.0,Antihistamine,T004
2015-12-24,R06,0.0,Antihistamine,T004
2015-12-25,R06,0.77,Antihistamine,T004
2015-12-26,R06,3.37,Antihistamine,T004
2015-12-27,R06,3.6,Antihistamine,T004
2015-12-28,R06,0.7,Antihistamine,T004
2015-12-29,R06,2.31,Antihistamine,T004
2015-12-30,R06,1.54,Antihistamine,T004
2015-12-31,R06,0.76,Antihistamine,T004
2016-01-01,R06,0.0,Antihistamine,T004
2016-01-02,R06,3.92,Antihistamine,T004
2016-01-03,R06,0.73,Antihistamine,T004
2016-01-04,R06,0.71,Antihistamine,T004
2016-01-05,R06,0.79,Antihistamine,T004
2016-01-06,R06,1.57,Antihistamine,T004
2016-01-07,R06,0.0,Antihistamine,T004
2016-01-08,R06,1.38,Antihistamine,T004
2016-01-09,R06,2.4,Antihistamine,T004
2016-01-10,R06,0.0,Antihistamine,T004
2016-01-11,R06,2.72,Antihistamine,T004
2016-01-12,R06,0.0,Antihistamine,T004
2016-01-13,R06,1.61,Antihistamine,T004
2016-01-14,R06,1.5,Antihistamine,T004
2016-01-15,R06,1.65,Antihistamine,T004
2016-01-16,R06,0.8,Antihistamine,T004
