tenant_id,drug_code,sales_date,sales_qty
T004,N02BA,2016-05-28,1.5
T004,N02BA,2016-05-29,3.0
T004,N02BA,2016-05-30,2.05
T004,N02BA,2016-05-31,1.75
T004,N02BA,2016-06-01,1.0
T004,N02BA,2016-06-02,0.525
T004,N02BA,2016-06-03,2.0
T004,N02BA,2016-06-04,1.65
T004,N02BA,2016-06-05,2.15
T004,N02BA,2016-06-06,2.0
T004,N02BA,2016-06-07,2.05
T004,N02BA,2016-06-08,2.75
T004,N02BA,2016-06-09,1.0
T004,N02BA,2016-06-10,2.0
T004,N02BA,2016-06-11,1.0
T004,N02BA,2016-06-12,1.7
T004,N02BA,2016-06-13,0.5
T004,N02BA,2016-06-14,3.05
T004,N02BA,2016-06-15,3.5
T004,N02BA,2016-06-16,0.5
T004,N02BA,2016-06-17,1.825
T004,N02BA,2016-06-18,3.25
T004,N02BA,2016-06-19,1.5
T004,N02BA,2016-06-20,3.0
T004,N02BA,2016-06-21,4.5
T004,N02BA,2016-06-22,1.15
T004,N02BA,2016-06-23,1.15
T004,N02BA,2016-06-24,1.525
T004,N02BA,2016-06-25,4.0
T004,N02BA,2016-06-26,1.0
T004,N02BA,2016-06-27,2.625
T004,N02BA,2016-06-28,1.125
T004,N02BA,2016-06-29,3.25
T004,N02BA,2016-06-30,1.6
T004,N02BA,2016-07-01,2.75
T004,N02BA,2016-07-02,3.0
T004,N02BA,2016-07-03,2.7
T004,N02BA,2016-07-04,0.575
T004,N02BA,2016-07-05,1.0
T004,N02BA,2016-07-06,2.5
T004,N02BA,2016-07-07,0.5
T004,N02BA,2016-07-08,4.6
T004,N02BA,2016-07-09,2.25
T004,N02BA,2016-07-10,2.1
T004,N02BA,2016-07-11,1.5
T004,N02BA,2016-07-12,2.0
T004,N02BA,2016-07-13,2.5
T004,N02BA,2016-07-14,2.5
T004,N02BA,2016-07-15,1.0
T004,N02BA,2016-07-16,1.5
T004,N02BA,2016-07-17,1.5
T004,N02BA,2016-07-18,4.0
T004,N02BA,2016-07-19,3.0
T004,N02BA,2016-07-20,3.55
T004,N02BA,2016-07-21,2.05
T004,N02BA,2016-07-22,3.5
T004,N02BA,2016-07-23,1.05
T004,N02BA,2016-07-24,2.0
T004,N02BA,2016-07-25,3.5
T004,N02BA,2016-07-26,0.5
T004,N02BA,2016-07-27,2.075
T004,N02BA,2016-07-28,2.0
T004,N02BA,2016-07-29,3.0
T004,N02BA,2016-07-30,2.0
T004,N02BA,2016-07-31,2.25
T004,N02BA,2016-08-01,2.5
T004,N02BA,2016-08-02,2.5
T004,N02BA,2016-08-03,1.75
T004,N02BA,2016-08-04,1.0
T004,N02BA,2016-08-05,1.85
T004,N02BA,2016-08-06,2.5
T004,N02BA,2016-08-07,4.1
T004,N02BA,2016-08-08,2.75
T004,N02BA,2016-08-09,3.5
T004,N02BA,2016-08-10,3.5
T004,N02BA,2016-08-11,0.0
T004,N02BA,2016-08-12,3.05
T004,N02BA,2016-08-13,2.5
T004,N02BA,2016-08-14,2.25
T004,N02BA,2016-08-15,1.0
T004,N02BA,2016-08-16,1.5
T004,N02BA,2016-08-17,2.0
T004,N02BA,2016-08-18,2.0
T004,N02BA,2016-08-19,0.3
T004,N02BA,2016-08-20,3.0
T004,N02BA,2016-08-21,3.7
T004,N02BA,2016-08-22,0.0
T004,N02BA,2016-08-23,2.0
T004,N02BA,2016-08-24,4.0
T004,N02BA,2016-08-25,4.0
T004,N02BA,2016-08-26,1.0
T004,N02BA,2016-08-27,0.5
T004,N02BA,2016-08-28,3.1
T004,N02BA,2016-08-29,1.0
T004,N02BA,2016-08-30,1.0
T004,N02BA,2016-08-31,2.5
T004,N02BA,2016-09-01,2.5
T004,N02BA,2016-09-02,2.5
T004,N02BA,2016-09-03,3.25
T004,N02BA,2016-09-04,0.0
T004,N02BA,2016-09-05,1.0
T004,N02BA,2016-09-06,0.5
T004,N02BA,2016-09-07,1.5
T004,N02BA,2016-09-08,2.0
T004,N02BA,2016-09-09,1.625
T004,N02BA,2016-09-10,5.0
T004,N02BA,2016-09-11,3.55
T004,N02BA,2016-09-12,2.0
T004,N02BA,2016-09-13,2.0
T004,N02BA,2016-09-14,1.25
T004,N02BA,2016-09-15,1.0
T004,N02BA,2016-09-16,2.0
T004,N02BA,2016-09-17,1.2
T004,N02BA,2016-09-18,1.0
T004,N02BA,2016-09-19,1.075
T004,N02BA,2016-09-20,1.5
T004,N02BA,2016-09-21,1.525
T004,N02BA,2016-09-22,1.05
T004,N02BA,2016-09-23,3.0
T004,N02BA,2016-09-24,3.1
T004,N02BA,2016-09-25,1.5
T004,N02BA,2016-09-26,2.0
T004,N02BA,2016-09-27,3.7
T004,N02BA,2016-09-28,2.725
T004,N02BA,2016-09-29,2.0
T004,N02BA,2016-09-30,1.3
T004,N02BA,2016-10-01,0.6
T004,N02BA,2016-10-02,4.85
T004,N02BA,2016-10-03,1.5
T004,N02BA,2016-10-04,3.0
T004,N02BA,2016-10-05,2.0
T004,N02BA,2016-10-06,3.0
T004,N02BA,2016-10-07,3.0
T004,N02BA,2016-10-08,2.5
T004,N02BA,2016-10-09,2.75
T004,N02BA,2016-10-10,2.5
T004,N02BA,2016-10-11,5.825
T004,N02BA,2016-10-12,1.0
T004,N02BA,2016-10-13,1.6
T004,N02BA,2016-10-14,1.5
T004,N02BA,2016-10-15,1.675
T004,N02BA,2016-10-16,5.0
T004,N02BA,2016-10-17,2.5
T004,N02BA,2016-10-18,4.5
T004,N02BA,2016-10-19,2.5
T004,N02BA,2016-10-20,3.0
T004,N02BA,2016-10-21,0.0
T004,N02BA,2016-10-22,2.0
T004,N02BA,2016-10-23,1.9
T004,N02BA,2016-10-24,3.75
T004,N02BA,2016-10-25,2.7
T004,N02BA,2016-10-26,3.0
T004,N02BA,2016-10-27,1.5
T004,N02BA,2016-10-28,3.0
T004,N02BA,2016-10-29,3.05
T004,N02BA,2016-10-30,2.875
T004,N02BA,2016-10-31,1.5
T004,N02BA,2016-11-01,2.0
T004,N02BA,2016-11-02,2.05
T004,N02BA,2016-11-03,1.5
T004,N02BA,2016-11-04,1.8
T004,N02BA,2016-11-05,2.9
T004,N02BA,2016-11-06,1.5
T004,N02BA,2016-11-07,3.15
T004,N02BA,2016-11-08,4.0
T004,N02BA,2016-11-09,0.7
T004,N02BA,2016-11-10,3.5
T004,N02BA,2016-11-11,2.0
T004,N02BA,2016-11-12,3.5
T004,N02BA,2016-11-13,1.8
T004,N02BA,2016-11-14,1.9
T004,N02BA,2016-11-15,2.0
T004,N02BA,2016-11-16,2.0
T004,N02BA,2016-11-17,2.85
T004,N02BA,2016-11-18,3.125
T004,N02BA,2016-11-19,2.0
T004,N02BA,2016-11-20,2.5
T004,N02BA,2016-11-21,2.625
T004,N02BA,2016-11-22,0.55
T004,N02BA,2016-11-23,1.85
T004,N02BA,2016-11-24,3.0
T004,N02BA,2016-11-25,3.5
T004,N02BA,2016-11-26,2.0
T004,N02BA,2016-11-27,1.95
T004,N02BA,2016-11-28,1.025
T004,N02BA,2016-11-29,1.5
T004,N02BA,2016-11-30,2.15
T004,N02BA,2016-12-01,0.75
T004,N02BA,2016-12-02,1.6
T004,N02BA,2016-12-03,1.5
T004,N02BA,2016-12-04,1.45
T004,N02BA,2016-12-05,2.0
T004,N02BA,2016-12-06,2.2
T004,N02BA,2016-12-07,0.85
T004,N02BA,2016-12-08,2.5
T004,N02BA,2016-12-09,2.0
T004,N02BA,2016-12-10,5.05
T004,N02BA,2016-12-11,4.275
T004,N02BA,2016-12-12,1.55
T004,N02BA,2016-12-13,2.55
T004,N02BA,2016-12-14,2.825
T004,N02BA,2016-12-15,0.5
T004,N02BA,2016-12-16,1.1
T004,N02BA,2016-12-17,2.075
T004,N02BA,2016-12-18,2.1
T004,N02BA,2016-12-19,0.0
T004,N02BA,2016-12-20,2.0
T004,N02BA,2016-12-21,0.125
T004,N02BA,2016-12-22,1.9
T004,N02BA,2016-12-23,0.575
T004,N02BA,2016-12-24,2.1
T004,N02BA,2016-12-25,2.85
T004,N02BA,2016-12-26,1.0
T004,N02BA,2016-12-27,0.2083333335
T004,N02BA,2016-12-28,3.225
T004,N02BA,2016-12-29,3.175
T004,N02BA,2016-12-30,3.65
T004,N02BA,2016-12-31,3.725
T004,N02BA,2017-01-01,0.78125
T004,N02BA,2017-01-02,0.3125
T004,N02BA,2017-01-03,2.3125
T004,N02BA,2017-01-04,3.2083333335
T004,N02BA,2017-01-05,2.6041666665
T004,N02BA,2017-01-06,2.8125
T004,N02BA,2017-01-07,2.9791666665
T004,N02BA,2017-01-08,2.5416666665
T004,N02BA,2017-01-09,1.2916666665
T004,N02BA,2017-01-10,6.645833335
T004,N02BA,2017-01-11,4.5833333335
T004,N02BA,2017-01-12,4.375
T004,N02BA,2017-01-13,4.7708333335
T004,N02BA,2017-01-14,3.8541666665
T004,N02BA,2017-01-15,4.5416666665
T004,N02BA,2017-01-16,4.0208333335
T004,N02BA,2017-01-17,2.6458333335
T004,N02BA,2017-01-18,3.25
T004,N02BA,2017-01-19,3.9166666665
T004,N02BA,2017-01-20,2.0625
T004,N02BA,2017-01-21,2.2916666665
T004,N02BA,2017-01-22,2.5625
T004,N02BA,2017-01-23,3.1458333335
T004,N02BA,2017-01-24,5.479166665
T004,N02BA,2017-01-25,3.8333333335
T004,N02BA,2017-01-26,3.5208333335
T004,N02BA,2017-01-27,2.5833333335
T004,N02BA,2017-01-28,1.125
T004,N02BA,2017-01-29,2.6666666665
T004,N02BA,2017-01-30,3.5
T004,N02BA,2017-01-31,1.4166666665
T004,N02BA,2017-02-01,3.0208333335
T004,N02BA,2017-02-02,3.2083333335
T004,N02BA,2017-02-03,4.5
T004,N02BA,2017-02-04,2.2083333335
T004,N02BA,2017-02-05,2.5
T004,N02BA,2017-02-06,2.2
T004,N02BA,2017-02-07,1.75
T004,N02BA,2017-02-08,2.0
T004,N02BA,2017-02-09,2.0
T004,N02BA,2017-02-10,2.375
T004,N02BA,2017-02-11,2.55
T004,N02BA,2017-02-12,3.9
T004,N02BA,2017-02-13,0.0
T004,N02BA,2017-02-14,1.05
T004,N02BA,2017-02-15,1.0
T004,N02BA,2017-02-16,0.5
T004,N02BA,2017-02-17,1.05
T004,N02BA,2017-02-18,1.175
T004,N02BA,2017-02-19,1.1
T004,N02BA,2017-02-20,2.25
T004,N02BA,2017-02-21,2.0
T004,N02BA,2017-02-22,3.6
T004,N02BA,2017-02-23,2.025
T004,N02BA,2017-02-24,2.0
T004,N02BA,2017-02-25,2.625
T004,N02BA,2017-02-26,1.6
T004,N02BA,2017-02-27,3.5
T004,N02BA,2017-02-28,3.75
T004,N02BA,2017-03-01,2.5
T004,N02BA,2017-03-02,1.5
T004,N02BA,2017-03-03,2.0
T004,N02BA,2017-03-04,1.55
T004,N02BA,2017-03-05,2.5
T004,N02BA,2017-03-06,0.55
T004,N02BA,2017-03-07,3.25
T004,N02BA,2017-03-08,0.0
T004,N02BA,2017-03-09,3.0
T004,N02BA,2017-03-10,2.3
T004,N02BA,2017-03-11,3.0
T004,N02BA,2017-03-12,1.0
T004,N02BA,2017-03-13,1.35
T004,N02BA,2017-03-14,1.5
T004,N02BA,2017-03-15,1.25
T004,N02BA,2017-03-16,2.375
T004,N02BA,2017-03-17,0.0
T004,N02BA,2017-03-18,2.125
T004,N02BA,2017-03-19,1.0
T004,N02BA,2017-03-20,2.35
T004,N02BA,2017-03-21,1.1
T004,N02BA,2017-03-22,1.0
T004,N02BA,2017-03-23,0.5
T004,N02BA,2017-03-24,2.25
T004,N02BA,2017-03-25,0.5
T004,N02BA,2017-03-26,1.725
T004,N02BA,2017-03-27,1.75
T004,N02BA,2017-03-28,3.5
T004,N02BA,2017-03-29,2.0
T004,N02BA,2017-03-30,2.5
T004,N02BA,2017-03-31,1.75
T004,N02BA,2017-04-01,1.0
T004,N02BA,2017-04-02,2.0
T004,N02BA,2017-04-03,2.8
T004,N02BA,2017-04-04,1.1
T004,N02BA,2017-04-05,0.1
T004,N02BA,2017-04-06,1.55
T004,N02BA,2017-04-07,1.0
T004,N02BA,2017-04-08,1.025
T004,N02BA,2017-04-09,4.125
T004,N02BA,2017-04-10,0.525
T004,N02BA,2017-04-11,1.5
T004,N02BA,2017-04-12,1.675
T004,N02BA,2017-04-13,1.0
T004,N02BA,2017-04-14,2.5
T004,N02BA,2017-04-15,2.0
T004,N02BA,2017-04-16,0.0
T004,N02BA,2017-04-17,0.95
T004,N02BA,2017-04-18,3.15
T004,N02BA,2017-04-19,2.5
T004,N02BA,2017-04-20,2.5
T004,N02BA,2017-04-21,1.2
T004,N02BA,2017-04-22,1.4
T004,N02BA,2017-04-23,1.8
T004,N02BA,2017-04-24,4.0
T004,N02BA,2017-04-25,1.1
T004,N02BA,2017-04-26,1.75
T004,N02BA,2017-04-27,1.15
T004,N02BA,2017-04-28,2.55
T004,N02BA,2017-04-29,1.15
T004,N02BA,2017-04-30,1.15
T004,N02BA,2017-05-01,0.5
T004,N02BA,2017-05-02,0.5
T004,N02BA,2017-05-03,3.0
T004,N02BA,2017-05-04,0.5
T004,N02BA,2017-05-05,0.575
T004,N02BA,2017-05-06,2.2
T004,N02BA,2017-05-07,2.25
T004,N02BA,2017-05-08,0.5
T004,N02BA,2017-05-09,2.05
T004,N02BA,2017-05-10,4.5
T004,N02BA,2017-05-11,1.5
T004,N02BA,2017-05-12,3.0
T004,N02BA,2017-05-13,3.0
T004,N02BA,2017-05-14,1.425
T004,N02BA,2017-05-15,1.0
T004,N02BA,2017-05-16,0.75
T004,N02BA,2017-05-17,0.0
T004,N02BA,2017-05-18,2.0
T004,N02BA,2017-05-19,1.1
T004,N02BA,2017-05-20,0.125
T004,N02BA,2017-05-21,0.625
T004,N02BA,2017-05-22,2.2
T004,N02BA,2017-05-23,2.5
T004,N02BA,2017-05-24,1.5
T004,N02BA,2017-05-25,1.0
T004,N02BA,2017-05-26,2.5
T004,N02BA,2017-05-27,1.0
T004,N02BA,2017-05-28,1.225
T004,N02BA,2017-05-29,0.8
T004,N02BA,2017-05-30,2.15
T004,N02BA,2017-05-31,3.5
T004,N02BA,2017-06-01,1.0
T004,N02BA,2017-06-02,2.0
T004,N02BA,2017-06-03,1.5
T004,N02BA,2017-06-04,1.125
T004,N02BA,2017-06-05,2.25
T004,N02BA,2017-06-06,0.0
T004,N02BA,2017-06-07,2.0
T004,N02BA,2017-06-08,1.575
T004,N02BA,2017-06-09,1.55
T004,N02BA,2017-06-10,2.0
T004,N02BA,2017-06-11,4.25
T004,N02BA,2017-06-12,0.5
T004,N02BA,2017-06-13,1.5
T004,N02BA,2017-06-14,0.5
T004,N02BA,2017-06-15,1.575
T004,N02BA,2017-06-16,0.0
T004,N02BA,2017-06-17,2.5
T004,N02BA,2017-06-18,0.55
T004,N02BA,2017-06-19,0.5
T004,N02BA,2017-06-20,2.55
T004,N02BA,2017-06-21,1.0
T004,N02BA,2017-06-22,0.0
T004,N02BA,2017-06-23,1.0
T004,N02BA,2017-06-24,3.0
T004,N02BA,2017-06-25,3.0
T004,N02BA,2017-06-26,3.125
T004,N02BA,2017-06-27,3.0
T004,N02BA,2017-06-28,2.25
T004,N02BA,2017-06-29,3.0
T004,N02BA,2017-06-30,1.0
T004,N02BA,2017-07-01,0.5
T004,N02BA,2017-07-02,1.0
T004,N02BA,2017-07-03,0.75
T004,N02BA,2017-07-04,2.5
T004,N02BA,2017-07-05,1.0
T004,N02BA,2017-07-06,2.0
T004,N02BA,2017-07-07,2.05
T004,N02BA,2017-07-08,2.5
T004,N02BA,2017-07-09,0.25
T004,N02BA,2017-07-10,2.0
T004,N02BA,2017-07-11,0.0
T004,N02BA,2017-07-12,0.0
T004,N02BA,2017-07-13,1.075
T004,N02BA,2017-07-14,1.0
T004,N02BA,2017-07-15,1.5
T004,N02BA,2017-07-16,1.5
T004,N02BA,2017-07-17,1.5
T004,N02BA,2017-07-18,0.75
T004,N02BA,2017-07-19,2.0
T004,N02BA,2017-07-20,1.5
T004,N02BA,2017-07-21,1.5
T004,N02BA,2017-07-22,2.5
T004,N02BA,2017-07-23,1.0
T004,N02BA,2017-07-24,1.05
T004,N02BA,2017-07-25,1.0
T004,N02BA,2017-07-26,1.5
T004,N02BA,2017-07-27,0.0
T004,N02BA,2017-07-28,0.55
T004,N02BA,2017-07-29,1.0
T004,N02BA,2017-07-30,1.0
T004,N02BA,2017-07-31,1.125
T004,N02BA,2017-08-01,1.0
T004,N02BA,2017-08-02,0.5
T004,N02BA,2017-08-03,2.0
T004,N02BA,2017-08-04,0.5
T004,N02BA,2017-08-05,1.0
T004,N02BA,2017-08-06,0.5
T004,N02BA,2017-08-07,1.55
T004,N02BA,2017-08-08,1.05
T004,N02BA,2017-08-09,1.575
T004,N02BA,2017-08-10,2.0
T004,N02BA,2017-08-11,2.55
T004,N02BA,2017-08-12,1.25
T004,N02BA,2017-08-13,1.025
T004,N02BA,2017-08-14,2.0
T004,N02BA,2017-08-15,1.075
T004,N02BA,2017-08-16,0.5
T004,N02BA,2017-08-17,2.5
T004,N02BA,2017-08-18,1.5
T004,N02BA,2017-08-19,1.5
T004,N02BA,2017-08-20,3.0
T004,N02BA,2017-08-21,1.2
T004,N02BA,2017-08-22,1.575
T004,N02BA,2017-08-23,1.0
T004,N02BA,2017-08-24,1.0
T004,N02BA,2017-08-25,0.5
T004,N02BA,2017-08-26,0.5
T004,N02BA,2017-08-27,0.5
T004,N02BA,2017-08-28,2.5
T004,N02BA,2017-08-29,1.75
T004,N02BA,2017-08-30,1.575
T004,N02BA,2017-08-31,1.525
T004,N02BA,2017-09-01,2.5
T004,N02BA,2017-09-02,3.0
T004,N02BA,2017-09-03,1.0
T004,N02BA,2017-09-04,3.0
T004,N02BA,2017-09-05,2.0
T004,N02BA,2017-09-06,2.5
T004,N02BA,2017-09-07,1.6
T004,N02BA,2017-09-08,1.55
T004,N02BA,2017-09-09,1.25
T004,N02BA,2017-09-10,0.5
T004,N02BA,2017-09-11,1.0
T004,N02BA,2017-09-12,2.6
T004,N02BA,2017-09-13,1.0
T004,N02BA,2017-09-14,2.5
T004,N02BA,2017-09-15,1.5
T004,N02BA,2017-09-16,1.725
T004,N02BA,2017-09-17,2.0
T004,N02BA,2017-09-18,0.5
T004,N02BA,2017-09-19,0.5
T004,N02BA,2017-09-20,0.05
T004,N02BA,2017-09-21,0.5
T004,N02BA,2017-09-22,1.5
T004,N02BA,2017-09-23,1.5
T004,N02BA,2017-09-24,1.0
T004,N02BA,2017-09-25,0.5
T004,N02BA,2017-09-26,1.05
T004,N02BA,2017-09-27,1.5
T004,N02BA,2017-09-28,1.25
T004,N02BA,2017-09-29,1.5
T004,N02BA,2017-09-30,1.5
T004,N02BA,2017-10-01,1.5
T004,N02BA,2017-10-02,1.575
T004,N02BA,2017-10-03,1.575
T004,N02BA,2017-10-04,2.0
T004,N02BA,2017-10-05,2.5
T004,N02BA,2017-10-06,0.5
T004,N02BA,2017-10-07,1.0
T004,N02BA,2017-10-08,2.6
T004,N02BA,2017-10-09,0.0
T004,N02BA,2017-10-10,1.0
T004,N02BA,2017-10-11,2.3
T004,N02BA,2017-10-12,1.15
T004,N02BA,2017-10-13,0.3
T004,N02BA,2017-10-14,2.0
T004,N02BA,2017-10-15,0.5
T004,N02BA,2017-10-16,0.0
T004,N02BA,2017-10-17,3.0
T004,N02BA,2017-10-18,0.5
T004,N02BA,2017-10-19,2.35
T004,N02BA,2017-10-20,1.5
T004,N02BA,2017-10-21,1.65
T004,N02BA,2017-10-22,2.5
T004,N02BA,2017-10-23,1.0
T004,N02BA,2017-10-24,5.0
T004,N02BA,2017-10-25,2.675
T004,N02BA,2017-10-26,1.0
T004,N02BA,2017-10-27,3.0
T004,N02BA,2017-10-28,2.0
T004,N02BA,2017-10-29,0.525
T004,N02BA,2017-10-30,1.0
T004,N02BA,2017-10-31,2.0
T004,N02BA,2017-11-01,1.0
T004,N02BA,2017-11-02,0.775
T004,N02BA,2017-11-03,2.2
T004,N02BA,2017-11-04,3.0
T004,N02BA,2017-11-05,0.55
T004,N02BA,2017-11-06,1.0
T004,N02BA,2017-11-07,3.5
T004,N02BA,2017-11-08,1.0
T004,N02BA,2017-11-09,0.0
T004,N02BA,2017-11-10,3.1
T004,N02BA,2017-11-11,2.05
T004,N02BA,2017-11-12,3.075
T004,N02BA,2017-11-13,2.1
T004,N02BA,2017-11-14,1.0
T004,N02BA,2017-11-15,3.85
T004,N02BA,2017-11-16,1.5
T004,N02BA,2017-11-17,1.5
T004,N02BA,2017-11-18,1.0
T004,N02BA,2017-11-19,0.5
T004,N02BA,2017-11-20,1.2
T004,N02BA,2017-11-21,0.5
T004,N02BA,2017-11-22,0.5
T004,N02BA,2017-11-23,3.0
T004,N02BA,2017-11-24,2.5
T004,N02BA,2017-11-25,2.05
T004,N02BA,2017-11-26,0.5
T004,N02BA,2017-11-27,3.05
T004,N02BA,2017-11-28,2.675
T004,N02BA,2017-11-29,2.05
T004,N02BA,2017-11-30,1.5
T004,N02BA,2017-12-01,0.5
T004,N02BA,2017-12-02,2.5
T004,N02BA,2017-12-03,1.5
T004,N02BA,2017-12-04,2.0
T004,N02BA,2017-12-05,2.025
T004,N02BA,2017-12-06,1.05
T004,N02BA,2017-12-07,2.725
T004,N02BA,2017-12-08,1.75
T004,N02BA,2017-12-09,2.7
T004,N02BA,2017-12-10,2.5
T004,N02BA,2017-12-11,2.75
T004,N02BA,2017-12-12,1.5
T004,N02BA,2017-12-13,1.15
T004,N02BA,2017-12-14,1.5
T004,N02BA,2017-12-15,1.25
T004,N02BA,2017-12-16,1.5
T004,N02BA,2017-12-17,2.55
T004,N02BA,2017-12-18,3.0
T004,N02BA,2017-12-19,0.0
T004,N02BA,2017-12-20,1.5
T004,N02BA,2017-12-21,2.0
T004,N02BA,2017-12-22,0.75
T004,N02BA,2017-12-23,3.05
T004,N02BA,2017-12-24,1.0
T004,N02BA,2017-12-25,2.05
T004,N02BA,2017-12-26,1.75
T004,N02BA,2017-12-27,2.575
T004,N02BA,2017-12-28,2.55
T004,N02BA,2017-12-29,1.25
T004,N02BA,2017-12-30,2.0
T004,N02BA,2017-12-31,2.65
T004,N02BA,2018-01-01,0.0
T004,N02BA,2018-01-02,1.125
T004,N02BA,2018-01-03,1.5
T004,N02BA,2018-01-04,0.5
T004,N02BA,2018-01-05,1.5
T004,N02BA,2018-01-06,1.1
T004,N02BA,2018-01-07,0.0
T004,N02BA,2018-01-08,2.1
T004,N02BA,2018-01-09,2.5
T004,N02BA,2018-01-10,3.0
T004,N02BA,2018-01-11,2.75
T004,N02BA,2018-01-12,1.5
T004,N02BA,2018-01-13,1.6
T004,N02BA,2018-01-14,0.6
T004,N02BA,2018-01-15,2.55
T004,N02BA,2018-01-16,1.5
T004,N02BA,2018-01-17,1.0
T004,N02BA,2018-01-18,2.0
T004,N02BA,2018-01-19,1.5
T004,N02BA,2018-01-20,1.0
T004,N02BA,2018-01-21,1.7
T004,N02BA,2018-01-22,3.0
T004,N02BA,2018-01-23,2.3
T004,N02BA,2018-01-24,2.0
T004,N02BA,2018-01-25,2.1
T004,N02BA,2018-01-26,0.2
T004,N02BA,2018-01-27,1.5
T004,N02BA,2018-01-28,2.825
T004,N02BA,2018-01-29,2.125
T004,N02BA,2018-01-30,1.5
T004,N02BA,2018-01-31,2.0
T004,N02BA,2018-02-01,3.0
T004,N02BA,2018-02-02,2.0
T004,N02BA,2018-02-03,1.65
T004,N02BA,2018-02-04,1.0
T004,N02BA,2018-02-05,1.5
T004,N02BA,2018-02-06,3.425
T004,N02BA,2018-02-07,1.6
T004,N02BA,2018-02-08,1.5
T004,N02BA,2018-02-09,2.125
T004,N02BA,2018-02-10,1.75
T004,N02BA,2018-02-11,3.9
T004,N02BA,2018-02-12,5.0
T004,N02BA,2018-02-13,2.5
T004,N02BA,2018-02-14,1.05
T004,N02BA,2018-02-15,0.425
T004,N02BA,2018-02-16,0.6
T004,N02BA,2018-02-17,1.0
T004,N02BA,2018-02-18,3.775
T004,N02BA,2018-02-19,0.85
T004,N02BA,2018-02-20,2.1
T004,N02BA,2018-02-21,4.75
T004,N02BA,2018-02-22,1.575
T004,N02BA,2018-02-23,0.5
T004,N02BA,2018-02-24,3.5
T004,N02BA,2018-02-25,1.0
T004,N02BA,2018-02-26,1.0
T004,N02BA,2018-02-27,1.7
T004,N02BA,2018-02-28,2.55
T004,N02BA,2018-03-01,0.525
T004,N02BA,2018-03-02,4.75
T004,N02BA,2018-03-03,4.075
T004,N02BA,2018-03-04,2.0
T004,N02BA,2018-03-05,3.05
T004,N02BA,2018-03-06,2.925
T004,N02BA,2018-03-07,2.0
T004,N02BA,2018-03-08,2.0
T004,N02BA,2018-03-09,2.1
T004,N02BA,2018-03-10,2.0
T004,N02BA,2018-03-11,2.8
T004,N02BA,2018-03-12,1.5
T004,N02BA,2018-03-13,2.6
T004,N02BA,2018-03-14,0.0
T004,N02BA,2018-03-15,1.5
T004,N02BA,2018-03-16,0.5
T004,N02BA,2018-03-17,1.575
T004,N02BA,2018-03-18,2.15
T004,N02BA,2018-03-19,0.0
T004,N02BA,2018-03-20,4.5
T004,N02BA,2018-03-21,1.0
T004,N02BA,2018-03-22,0.775
T004,N02BA,2018-03-23,2.575
T004,N02BA,2018-03-24,2.5
T004,N02BA,2018-03-25,1.6
T004,N02BA,2018-03-26,0.1
T004,N02BA,2018-03-27,2.55
T004,N02BA,2018-03-28,0.5
T004,N02BA,2018-03-29,1.5
T004,N02BA,2018-03-30,4.5
T004,N02BA,2018-03-31,1.0
T004,N02BA,2018-04-01,0.0
T004,N02BA,2018-04-02,3.15
T004,N02BA,2018-04-03,1.0
T004,N02BA,2018-04-04,1.5
T004,N02BA,2018-04-05,2.7
T004,N02BA,2018-04-06,2.1
T004,N02BA,2018-04-07,1.0
T004,N02BA,2018-04-08,0.0
T004,N02BA,2018-04-09,3.0
T004,N02BA,2018-04-10,1.0
T004,N02BA,2018-04-11,1.0
T004,N02BA,2018-04-12,1.75
T004,N02BA,2018-04-13,2.5
T004,N02BA,2018-04-14,1.0
T004,N02BA,2018-04-15,1.5
T004,N02BA,2018-04-16,0.125
T004,N02BA,2018-04-17,0.075
T004,N02BA,2018-04-18,1.625
T004,N02BA,2018-04-19,0.5
T004,N02BA,2018-04-20,0.0
T004,N02BA,2018-04-21,1.0
T004,N02BA,2018-04-22,1.75
T004,N02BA,2018-04-23,0.5
T004,N02BA,2018-04-24,3.0
T004,N02BA,2018-04-25,2.5
T004,N02BA,2018-04-26,1.0
T004,N02BA,2018-04-27,1.5
T004,N02BA,2018-04-28,1.025
T004,N02BA,2018-04-29,3.0
T004,N02BA,2018-04-30,1.5
T004,N02BA,2018-05-01,0.5
T004,N02BA,2018-05-02,1.0
T004,N02BA,2018-05-03,1.0
T004,N02BA,2018-05-04,2.5
T004,N02BA,2018-05-05,2.5
T004,N02BA,2018-05-06,0.125
T004,N02BA,2018-05-07,0.0
T004,N02BA,2018-05-08,0.5
T004,N02BA,2018-05-09,3.5
T004,N02BA,2018-05-10,3.0
T004,N02BA,2018-05-11,1.5
T004,N02BA,2018-05-12,2.575
T004,N02BA,2018-05-13,1.5
T004,N02BA,2018-05-14,0.5
T004,N02BA,2018-05-15,1.0
T004,N02BA,2018-05-16,1.25
T004,N02BA,2018-05-17,1.75
T004,N02BA,2018-05-18,3.0
T004,N02BA,2018-05-19,0.5
T004,N02BA,2018-05-20,0.5
T004,N02BA,2018-05-21,1.075
T004,N02BA,2018-05-22,1.5
T004,N02BA,2018-05-23,0.0
T004,N02BA,2018-05-24,2.5
T004,N02BA,2018-05-25,1.0
T004,N02BA,2018-05-26,3.5
T004,N02BA,2018-05-27,2.5
T004,N02BA,2018-05-28,0.6
